Reviews,Tokens,Class
"['vista', 'problemas', 'enfrentar', 'viaje', 'realizado', 'habana', 'pasado', '12', 'julio', 'supuestamente', 'alojaria', 'hotel', 'neptuno', 'habana', 'asi', 'alojaron', 'hotel', 'triton', 'principio', 'responsable', 'sol', 'senora', 'lourdes', 'telf', 'colaboradora', 'siempre', 'problemas', 'tiempo', 'atendernos', 'companeros', 'viajes', 'tipo', 'problemas', 'servicio', 'habitaciones', 'imagino', 'haran', 'llegar', 'decia', 'reperesentate', 'si', 'queria', 'cambiar', 'hotel', 'debia', 'abonar', 'cantidaes', 'rondaban', '15', '50', 'c', 'u', 'c', 'diarios', 'dije', 'verguenza', 'alojasen', 'hotel', 'dejadez', 'desidia', 'suciedad']","['vist', 'problem', 'enfrent', 'viaj', 'realiz', 'haban', 'pas', '12', 'juli', 'supuest', 'alojari', 'hotel', 'neptun', 'haban', 'asi', 'aloj', 'hotel', 'triton', 'principi', 'respons', 'sol', 'senor', 'lourd', 'telf', 'colabor', 'siempr', 'problem', 'tiemp', 'atend', 'companer', 'viaj', 'tip', 'problem', 'servici', 'habit', 'imagin', 'har', 'lleg', 'deci', 'reperesentat', 'si', 'queri', 'cambi', 'hotel', 'debi', 'abon', 'cantid', 'rond', '15', '50', 'c', 'u', 'c', 'diari', 'dij', 'verguenz', 'aloj', 'hotel', 'dejadez', 'desidi', 'sucied']",2
"['ciudad', 'merida', 'peninsula', 'yucateca', 'buen', 'acceso', 'parque', 'arqueologico', 'cancun', 'realmente', 'impresiona', 'costo', 'servicios', 'comunicacion', 'telefonica', 'recomiendo', 'usar', 'preguntar', 'lugar', 'opcion', 'mejor', 'seleccionar', 'hostal', 'calidad', 'ayer', 'osa', 'ciudad']","['ciud', 'mer', 'peninsul', 'yucatec', 'buen', 'acces', 'parqu', 'arqueolog', 'cancun', 'realment', 'impresion', 'cost', 'servici', 'comun', 'telefon', 'recom', 'usar', 'pregunt', 'lug', 'opcion', 'mejor', 'seleccion', 'hostal', 'calid', 'ayer', 'osa', 'ciud']",3
"['lindo', 'lugar', 'comida', 'buena', 'aunque', 'cobren', 'salsas', 'hace', 'fatal', 'si', 'restaurant', 'comida', 'mexicana', 'esperan', 'pidas', 'catsup']","['lind', 'lug', 'com', 'buen', 'aunqu', 'cobr', 'sals', 'hac', 'fatal', 'si', 'restaurant', 'com', 'mexican', 'esper', 'pid', 'catsup']",1
"['pizza', 'mala', 'sabor', 'mala', 'calidad', 'queso', 'pues', 'sabor', 'masa', 'pastas', 'camarones', 'masudos', 'salmon', 'apestoso', 'habia', 'pastas', 'q', 'hiciera', 'especial', 'creo', 'q', 'volvio', 'demasiado', 'comercial']","['pizz', 'mal', 'sabor', 'mal', 'calid', 'ques', 'pues', 'sabor', 'mas', 'past', 'camaron', 'masud', 'salmon', 'apest', 'habi', 'past', 'q', 'hic', 'especial', 'cre', 'q', 'volvi', 'demasi', 'comercial']",5
"['hermosa', 'caminata', 'vale', 'pena', 'hacerlo', 'ir', 'disfrutanddo', 'cotidianidad', 'cubanos', 'paseo', 'tranquilo', 'regala', 'vistas', 'bellisimas']","['hermos', 'caminat', 'val', 'pen', 'hac', 'ir', 'disfrutandd', 'cotidian', 'cuban', 'pase', 'tranquil', 'regal', 'vist', 'bellisim']",3
"['encanto', 'ciudad', 'amurallada', 'us', 'historia', 'cada', 'calle', 'cada', 'esquina', 'puede', 'revivir', 'historia', 'ciudad', 'colombia']","['encant', 'ciud', 'amurall', 'us', 'histori', 'cad', 'call', 'cad', 'esquin', 'pued', 'reviv', 'histori', 'ciud', 'colombi']",5
"['museo', 'interactivo', 'horno3', 'parque', 'fundidora', 'dedicado', 'historia', 'gran', 'empresa', 'auge', 'anos', '50', 's', 'siglo', 'pasado', 'paso', 'tiempo', 'cerrada', 'aqui', 'trabajaba', 'mucha', 'gente', 'gozaba', 'buenas', 'prestaciones', 'calidad', 'vida', 'cambio', 'trabajo', 'duro', 'peligroso', 'fundia', 'roca', 'obtener', 'acero', 'paseo', 'dura', 'aprox', '1', 'hora', 'guia', 'costo', 'extra', 'va', 'explicando', 'detalle', 'detalle', 'funcionaba', 'gigante', 'inicio', 'muestran', 'auditorio', 'representacion', 'juegos', 'pirotecnicos', 'fundia', 'acero', 'pantalla', 'aparecen', 'imagen', 'palabras', 'orgullosos', 'trabajadores', 'hablan', 'emocion', 'significaba', 'laborar', 'ahi', 'aun', 'ponian', 'riesgo', 'vida', 'luego', 'llevan', 'mimismo', 'interior', 'horno', 'posteriormente', 'subir', 'parte', 'mas', 'alta', 'mirador', 'logra', 'excelente', 'vista', 'casi', 'monterrey', 'area', 'metropolitana', 'suben', 'maquina', 'trasladaban', 'roca', 'vaciarla', 'horno', 'ahora', 'acondicionada', 'subir', 'visitantes', 'final', 'entra', 'museo', 'interactivo', 'fotos', 'testimonios', 'herramienta', 'epoca', 'etc', 'salida', 'area', 'souvenirs', 'opinion', 'personal', 'accesibles', 'elevados', 'precios', 'pueda', 'llevarse', 'recuerdo', '150', '00', 'pesos', 'taza', 'unico', 'encuentro', 'general', 'experiencia', 'buena', 'museo', 'horno3', 'parque', 'fundidora']","['muse', 'interact', 'horno3', 'parqu', 'fundidor', 'dedic', 'histori', 'gran', 'empres', 'aug', 'anos', '50', 's', 'sigl', 'pas', 'pas', 'tiemp', 'cerr', 'aqui', 'trabaj', 'much', 'gent', 'goz', 'buen', 'prestacion', 'calid', 'vid', 'cambi', 'trabaj', 'dur', 'peligr', 'fundi', 'roc', 'obten', 'acer', 'pase', 'dur', 'aprox', '1', 'hor', 'gui', 'cost', 'extra', 'va', 'explic', 'detall', 'detall', 'funcion', 'gigant', 'inici', 'muestr', 'auditori', 'represent', 'jueg', 'pirotecn', 'fundi', 'acer', 'pantall', 'aparec', 'imag', 'palabr', 'orgull', 'trabaj', 'habl', 'emocion', 'signific', 'labor', 'ahi', 'aun', 'poni', 'riesg', 'vid', 'lueg', 'llev', 'mimism', 'interior', 'horn', 'posterior', 'sub', 'part', 'mas', 'alta', 'mirador', 'logr', 'excelent', 'vist', 'casi', 'monterrey', 'are', 'metropolitan', 'sub', 'maquin', 'traslad', 'roc', 'vaci', 'horn', 'ahor', 'acondicion', 'sub', 'visit', 'final', 'entra', 'muse', 'interact', 'fot', 'testimoni', 'herramient', 'epoc', 'etc', 'sal', 'are', 'souvenirs', 'opinion', 'personal', 'acces', 'elev', 'preci', 'pued', 'llev', 'recuerd', '150', '00', 'pes', 'taz', 'unic', 'encuentr', 'general', 'experient', 'buen', 'muse', 'horno3', 'parqu', 'fundidor']",4
"['hotel', 'malo', 'dan', 'agua', 'cortesia', 'aire', 'acondicionado', 'telfono', 'televisor', 'funcionaban', 'reporte', 'atendieron', 'toda', 'estadia', 'peor', 'lavatrasto', 'aluminio', 'electrificado', 'agarro', 'corriente', 'reporte', 'pedi', 'cambio', 'habitacion', 'dijeron', 'habia', 'sabia', 'si', 'habia', 'noches', 'calorosas', 'aires', 'funcionaban', 'television', 'reporte', 'ir', 'recepcion', 'telefono', 'funcionaba', 'recomendacion', 'mejor', 'paguen', 'mas', 'hotel', 'mejor', 'condicion', 'tener', 'todas', 'molestias', 'hotel']","['hotel', 'mal', 'dan', 'agu', 'cortesi', 'air', 'acondicion', 'telfon', 'televisor', 'funcion', 'report', 'atend', 'tod', 'estadi', 'peor', 'lavatrast', 'alumini', 'electrific', 'agarr', 'corrient', 'report', 'pedi', 'cambi', 'habit', 'dijeron', 'habi', 'sabi', 'si', 'habi', 'noch', 'calor', 'air', 'funcion', 'television', 'report', 'ir', 'recepcion', 'telefon', 'funcion', 'recomend', 'mejor', 'pag', 'mas', 'hotel', 'mejor', 'condicion', 'ten', 'tod', 'molesti', 'hotel']",4
"['rico', 'limpio', 'comida', 'buen', 'tamano', 'atento', 'ivan', 'mesero', 'excelente', 'servicio', 'parte', ':)']","['ric', 'limpi', 'com', 'buen', 'taman', 'atent', 'ivan', 'meser', 'excelent', 'servici', 'part', ':)']",4
"['si', 'bogota', 'tiempo', 'ir', 'cerro', 'vale', 'pena', 'vistas', 'ademas', 'buen', 'restaurante', 'arriba', 'vistas', 'hacia', 'ciudad']","['si', 'bogot', 'tiemp', 'ir', 'cerr', 'val', 'pen', 'vist', 'adem', 'buen', 'restaur', 'arrib', 'vist', 'haci', 'ciud']",5
"['interesante', 'bastante', 'llamativo', 'popular', 'siempre', 'sugieren', 'visita', 'obligada', 'hecho', 'subir', 'teleferico', 'tener', 'vista', 'maravillosa', 'ciudad', 'aunque', 'tambien', 'puedes', 'subir', 'caminando', 'sendero', 'falta', 'tiempo', 'hice', 'creo', 'tambien', 'sido', 'interesante', 'ahi', 'hacer', 'mas', 'comprar', 'souvenir', 'caro', 'bajar', 'vale', 'pena', 'ir', 'sola', 'vez', 'punto', 'vista']","['interes', 'bastant', 'llamat', 'popul', 'siempr', 'sugier', 'visit', 'oblig', 'hech', 'sub', 'telefer', 'ten', 'vist', 'maravill', 'ciud', 'aunqu', 'tambi', 'pued', 'sub', 'camin', 'sender', 'falt', 'tiemp', 'hic', 'cre', 'tambi', 'sid', 'interes', 'ahi', 'hac', 'mas', 'compr', 'souven', 'car', 'baj', 'val', 'pen', 'ir', 'sol', 'vez', 'punt', 'vist']",5
"['visitamos', 'museo', 'domingo', 'gracias', 'trafico', 'llegamos', '2', '30', 'pm', 'ahi', 'cerrado', 'informacion', 'decia', 'cerraban', '3', 'pm', 'pudimos', 'conocer', 'mas', 'afuera', 'toma', 'nota', 'lunes', 'cierra', 'museos']","['visit', 'muse', 'doming', 'graci', 'trafic', 'lleg', '2', '30', 'pm', 'ahi', 'cerr', 'inform', 'deci', 'cerr', '3', 'pm', 'pud', 'conoc', 'mas', 'afuer', 'tom', 'not', 'lun', 'cierr', 'muse']",4
"['fuismos', 'av', 'jardin', 'amable', 'personal', 'atento', 'lugar', 'acogedor', 'robert', 'mesero', 'super', 'amable', 'super', 'atento', 'cliente', 'administrador', 'super', 'pendiente', 'cliente', 'cantan', 'cumpleanos', 'feliz', 'dan', 'postrecito', 'mas']","['fuism', 'av', 'jardin', 'amabl', 'personal', 'atent', 'lug', 'acogedor', 'robert', 'meser', 'sup', 'amabl', 'sup', 'atent', 'client', 'administr', 'sup', 'pendient', 'client', 'cant', 'cumplean', 'feliz', 'dan', 'postrecit', 'mas']",5
"['hospedamos', 'hotel', 'esposa', 'buena', 'experiencia', 'cuarto', 'totalmente', 'remodelado', 'piscina', 'parece', 'increible', 'aun', 'mas', 'ciudad', 'pocos', 'hoteles', 'piscinas', 'grandes', 'recomendado', 'jm']","['hosped', 'hotel', 'espos', 'buen', 'experient', 'cuart', 'total', 'remodel', 'piscin', 'parec', 'increibl', 'aun', 'mas', 'ciud', 'poc', 'hotel', 'piscin', 'grand', 'recomend', 'jm']",3
"['guarida', 'sitio', 'famoso', 'renombre', 'sitio', 'emblematico', 'ciudad', 'vale', 'pena', 'visitar', 'ambiente', 'agradable', 'tranquilo', 'solo', 'turistas', 'recomiendo', 'cenar', 'ahi', 'comida', 'mediocre', 'cara', 'mas']","['guar', 'siti', 'famos', 'renombr', 'siti', 'emblemat', 'ciud', 'val', 'pen', 'visit', 'ambient', 'agrad', 'tranquil', 'sol', 'turist', 'recom', 'cen', 'ahi', 'com', 'mediocr', 'car', 'mas']",3
"['hotel', 'deja', 'desear', 'olor', 'humedad', 'penetrado', 'ambientes', 'balcon', 'imposible', 'usar', 'deplorable', 'hoteles', 'dos', 'comunican', 'mandan', 'lado', 'desayunar', 'cambiar', 'dinero', 'etc', 'etc', 'piscina', 'ademas', 'sucia', 'acceso', 'libre', 'personas', 'alojadas', 'paguen', 'dia', 'habitaciones', 'estan', 'tan', 'mal', '3', 'estellas', 'entorno', 'deplorable', 'ascensores', 'funcionaron', 'dijeron', 'milagro', 'zona', 'ubicado', 'aunque', 'lejos', 'centro', 'ciudad', 'bonito', 'barrio', 'miramar', 'merece', 'pena', 'conocer', 'control', 'seguridad', 'llamaron', 'recepcion', 'dando', 'datos', 'presente', 'unas', 'oficinas', 'agencia', 'viajes', 'falso', 'intento', 'engano', 'cambio']","['hotel', 'dej', 'des', 'olor', 'humed', 'penetr', 'ambient', 'balcon', 'impos', 'usar', 'deplor', 'hotel', 'dos', 'comunic', 'mand', 'lad', 'desayun', 'cambi', 'diner', 'etc', 'etc', 'piscin', 'adem', 'suci', 'acces', 'libr', 'person', 'aloj', 'pag', 'dia', 'habit', 'estan', 'tan', 'mal', '3', 'estell', 'entorn', 'deplor', 'ascensor', 'funcion', 'dijeron', 'milagr', 'zon', 'ubic', 'aunqu', 'lej', 'centr', 'ciud', 'bonit', 'barri', 'miram', 'merec', 'pen', 'conoc', 'control', 'segur', 'llam', 'recepcion', 'dand', 'dat', 'present', 'unas', 'oficin', 'agenci', 'viaj', 'fals', 'intent', 'engan', 'cambi']",3
"['mejorar', 'servicio', 'lavanderia', 'dejar', 'boligrafo', 'mas', 'informacion', 'servicio', 'desayuno', 'bueno', 'bufett', 'noches', 'mejorar', 'servicio', 'piscina', 'grande', 'inmenso', 'tres', 'dias', 'limpiando', 'mejor', 'cafe', 'lobby', 'bar', 'maylin', 'servicial', 'tambien', 'senorita', 'atencion', 'clientes']","['mejor', 'servici', 'lavanderi', 'dej', 'boligraf', 'mas', 'inform', 'servici', 'desayun', 'buen', 'bufett', 'noch', 'mejor', 'servici', 'piscin', 'grand', 'inmens', 'tres', 'dias', 'limpi', 'mejor', 'caf', 'lobby', 'bar', 'maylin', 'servicial', 'tambi', 'senorit', 'atencion', 'client']",4
"['habitaciones', 'casa', 'playa', 'bastante', 'deterioro', 'escucha', 'ruido', 'pasillos', 'areas', 'comunes', 'saben', 'separar', 'zonas', 'recreo', 'infantiles', 'habitaciones', 'garantizar', 'descanso', 'mini', 'bar', 'enfria', 'cambian', 'jabones', 'actitud', 'servicio', 'empleados', 'mala']","['habit', 'cas', 'play', 'bastant', 'deterior', 'escuch', 'ruid', 'pasill', 'are', 'comun', 'sab', 'separ', 'zon', 'recre', 'infantil', 'habit', 'garantiz', 'descans', 'mini', 'bar', 'enfri', 'cambi', 'jabon', 'actitud', 'servici', 'emple', 'mal']",4
"['estan', 'volcados', 'mala', 'copia', 'novel', 'cuising', 'cobran', 'super', 'carisimo', 'comida', 'sencilla', 'saliendo', 'hambre', 'costo', '25', 'cuc', 'pedi', 'mas', 'ver', 'precios', 'ponen', 'pan', 'mesa', 'mas']","['estan', 'volc', 'mal', 'copi', 'novel', 'cuising', 'cobr', 'sup', 'carisim', 'com', 'sencill', 'sal', 'hambr', 'cost', '25', 'cuc', 'pedi', 'mas', 'ver', 'preci', 'pon', 'pan', 'mes', 'mas']",5
"['encanto', 'parar', 'imagen', 'mojitos', 'super', 'turistico', 'encantaba', 'mirar', 'todas', 'fotos', 'subimos', 'escribir', 'nombres', 'pared', 'pierdas']","['encant', 'par', 'imag', 'mojit', 'sup', 'turist', 'encant', 'mir', 'tod', 'fot', 'sub', 'escrib', 'nombr', 'par', 'pierd']",5
"['si', 'apetece', 'caminar', 'sendero', 'abierto', 'buena', 'idea', 'si', 'encuentra', 'buena', 'forma', 'fisica', 'gusta', 'subir', 'funicular', 'bajar', 'telesferico', 'viceversa', 'vistas', 'impresionantes', 'iglesia', 'bella', 'aunque', 'sencilla', 'puede', 'comer', 'alguno', 'dos', 'restaurantes', 'gama', 'media', 'gama', 'alta', 'aproveche', 'comprar', 'artesanias', 'tome', 'fotos', 'hermosas', 'vistas']","['si', 'apetec', 'camin', 'sender', 'abiert', 'buen', 'ide', 'si', 'encuentr', 'buen', 'form', 'fisic', 'gust', 'sub', 'funicul', 'baj', 'telesfer', 'vicevers', 'vist', 'impresion', 'iglesi', 'bell', 'aunqu', 'sencill', 'pued', 'com', 'algun', 'dos', 'restaur', 'gam', 'medi', 'gam', 'alta', 'aprovech', 'compr', 'artesani', 'tom', 'fot', 'herm', 'vist']",4
"['must', 'bogota', 'siempre', 'gustado', 'botero', 'recorrer', 'museo', 'gusto', 'mass', 'museo', 'cpmleto', 'entrar', 'coleccion', 'privada', 'cuadros', 'muchisimos', 'pintores', 'reconocidos', 'mundialmente']","['must', 'bogot', 'siempr', 'gust', 'boter', 'recorr', 'muse', 'gust', 'mass', 'muse', 'cpmlet', 'entrar', 'coleccion', 'priv', 'cuadr', 'muchis', 'pintor', 'reconoc', 'mundial']",4
"['pesar', 'ser', 'yacimiento', 'espectacular', 'nuevas', '7', 'maravillas', 'mundo', 'visita', 'chichen', 'itza', 'inconveniente', 'llegar', 'primera', 'hora', '8', 'am', 'solo', 'evitar', 'masas', 'turistas', 'sino', 'peor', 'invasion', 'puestos', 'souvenires', 'comerciantes', 'lanzan', 'encima', 'compres', 'impiden', 'tener', 'paseo', 'tranquilo', 'disfrutando', 'ruinas', 'vistas', 'bosque', 'quitan', 'sombra', 'paran', 'hacer', 'sonar', 'juguete', 'imita', 'rugido', 'jaguar', 'definitiva', 'mercadillo', 'acompana', 'ruinas', 'chichen', 'itza', 'falta', 'respeto', 'visitante', 'historia', 'deberia', 'permitir', 'ruinas', 'tulum', 'coba', 'puestos', 'mercadillo', 'estan', 'unicamente', 'entrada', 'permitiendo', 'visitantes', 'disfrutar', 'ruinas', 'empaparse', 'historia', 'forma', 'tranquila', 'pasear', 'grupo', 'ruinas', 'silencio', 'nadie', 'avasalle']","['pes', 'ser', 'yacimient', 'espectacul', 'nuev', '7', 'maravill', 'mund', 'visit', 'chich', 'itza', 'inconvenient', 'lleg', 'primer', 'hor', '8', 'am', 'sol', 'evit', 'mas', 'turist', 'sin', 'peor', 'invasion', 'puest', 'souvenir', 'comerci', 'lanz', 'encim', 'compr', 'impid', 'ten', 'pase', 'tranquil', 'disfrut', 'ruin', 'vist', 'bosqu', 'quit', 'sombr', 'par', 'hac', 'son', 'juguet', 'imit', 'rug', 'jagu', 'definit', 'mercadill', 'acompan', 'ruin', 'chich', 'itza', 'falt', 'respet', 'visit', 'histori', 'deberi', 'permit', 'ruin', 'tulum', 'cob', 'puest', 'mercadill', 'estan', 'unic', 'entrad', 'permit', 'visit', 'disfrut', 'ruin', 'empap', 'histori', 'form', 'tranquil', 'pas', 'grup', 'ruin', 'silenci', 'nadi', 'avasall']",3
"['ciudad', 'bellisima', 'caminas', 'pasa', 'dia', 'necesitas', 'rehidratarte', 'constantemente', 'ceeveza', 'ideal', 'tener', 'camara', 'lista', 'buenas', 'tomas', 'ser', 'exactos', 'crepusculo', 'caribe']","['ciud', 'bellisim', 'camin', 'pas', 'dia', 'necesit', 'rehidratart', 'constant', 'ceevez', 'ideal', 'ten', 'cam', 'list', 'buen', 'tom', 'ser', 'exact', 'crepuscul', 'carib']",4
"['comida', 'buena', 'mejor', 'muestra', 'gastronomica', 'ciudad', 'excesivos', 'costos', 'menu', 'servicio', 'malo', 'tenian', 'reservas', 'organizadas', 'casi', 'acomodan', 'puesta', 'mesa', 'regular', 'unas', 'sillas', 'mas']","['com', 'buen', 'mejor', 'muestr', 'gastronom', 'ciud', 'exces', 'cost', 'menu', 'servici', 'mal', 'teni', 'reserv', 'organiz', 'casi', 'acomod', 'puest', 'mes', 'regul', 'unas', 'sill', 'mas']",3
"['ayuda', 'orientacion', 'amigos', 'ciudad', 'mexico', 'descubrimos', 'hermosa', 'ciudad', 'colonial', 'zocalo', 'centro', 'ciudad', 'hermosa', 'zona', 'ver', 'hacer', 'usted', 'sera', 'decepcionado']","['ayud', 'orient', 'amig', 'ciud', 'mexic', 'descubr', 'hermos', 'ciud', 'colonial', 'zocal', 'centr', 'ciud', 'hermos', 'zon', 'ver', 'hac', 'usted', 'ser', 'decepcion']",5
"['bajo', 'costo', 'simplemente', 'impresionante', 'visita', 'obligada', 'bogota', 'd', 'c', 'colombia', 'sugiere', 'adquirir', 'audioguia', 'maximizar', 'experiencia']","['baj', 'cost', 'simplement', 'impresion', 'visit', 'oblig', 'bogot', 'd', 'c', 'colombi', 'sugier', 'adquir', 'audiogui', 'maximiz', 'experient']",4
"['ciudad', 'hermosa', 'calles', 'coloniales', 'conservan', 'perfecto', 'zonas', 'restaurantes', 'mesas', 'vereda', 'peatonal', 'pintoresco']","['ciud', 'hermos', 'call', 'colonial', 'conserv', 'perfect', 'zon', 'restaur', 'mes', 'vered', 'peatonal', 'pintoresc']",5
"['parecio', 'impresionante', 'papa', 'ahi', 'cierran', '12', 'hrs', 'vuelven', 'abrir', '16', 'hrs', 'confundan', 'horarios', 'visiten']","['pareci', 'impresion', 'pap', 'ahi', 'cierr', '12', 'hrs', 'vuelv', 'abrir', '16', 'hrs', 'confund', 'horari', 'visit']",3
"['viajando', 'familia', 'hotel', 'ultimo', 'vacaciones', 'navidad', 'experiencia', 'agradable', 'habitacion', 'hotel', 'alojaron', 'limpia', 'comoda', 'si', 'nombrar', 'realmente', 'impresiono', 'entonces', 'debo', 'mencionar', 'desayuno', 'duda', 'buen', 'hotel', 'volver']","['viaj', 'famili', 'hotel', 'ultim', 'vacacion', 'navid', 'experient', 'agrad', 'habit', 'hotel', 'aloj', 'limpi', 'comod', 'si', 'nombr', 'realment', 'impresion', 'entonc', 'deb', 'mencion', 'desayun', 'dud', 'buen', 'hotel', 'volv']",5
"['construcciones', 'impresionantes', 'labradas', 'fachadas', 'preciosas', 'marco', 'historico', 'termina', 'cerrar', 'alucinante', 'visita']","['construccion', 'impresion', 'labr', 'fach', 'preci', 'marc', 'histor', 'termin', 'cerr', 'alucin', 'visit']",4
"['buen', 'servicio', 'cada', 'areas', 'variedad', 'comidas', 'cada', 'restaurantes', 'comidas', 'dia', 'variedad', 'cocteles', 'licores', 'poder', 'disfrutar', 'adicional', 'refrescos', 'habitaciones', 'comodas']","['buen', 'servici', 'cad', 'are', 'varied', 'com', 'cad', 'restaur', 'com', 'dia', 'varied', 'coctel', 'licor', 'pod', 'disfrut', 'adicional', 'refresc', 'habit', 'comod']",4
"['aloje', 'marriott', 'cuenta', 'asumi', 'experiencia', 'iba', 'ser', 'mismo', 'equivocaba', 'recepcion', 'interior', 'restaurantes', 'ambiente', 'agradable', 'encanta', 'registro', 'bastante', 'rapido', 'cogieron', 'informacion', 'necesitaba', 'factura', 'factura', 'realizaria', 'manana', 'siguiente', 'momento', 'salida', 'necesario', 'hacer', 'check', 'out', '5', '00', 'm', 'servicio', 'bueno', 'botones', 'servicial', 'llegar', 'habitacion', 'explicar', 'hotel', 'llegar', 'habitacion', 'empezaron', 'problemas', 'primero', 'notamos', 'escritorio', 'sillas', 'creo', 'necesidad', 'especialmente', 'hotel', 'negocios', 'marriott', 'tenia', 'gran', 'noche', 'descanso']","['aloj', 'marriott', 'cuent', 'asumi', 'experient', 'iba', 'ser', 'mism', 'equivoc', 'recepcion', 'interior', 'restaur', 'ambient', 'agrad', 'encant', 'registr', 'bastant', 'rap', 'cog', 'inform', 'necesit', 'factur', 'factur', 'realizari', 'manan', 'siguient', 'moment', 'sal', 'necesari', 'hac', 'check', 'out', '5', '00', 'm', 'servici', 'buen', 'boton', 'servicial', 'lleg', 'habit', 'explic', 'hotel', 'lleg', 'habit', 'empez', 'problem', 'primer', 'not', 'escritori', 'sill', 'cre', 'neces', 'especial', 'hotel', 'negoci', 'marriott', 'teni', 'gran', 'noch', 'descans']",2
"['aquellos', 'solo', 'van', 'dia', 'pierda', 'espectaculo', 'luces', 'mas', 'increible', 'estancia', 'mayaland', 'disfrutar', 'experiencia', 'unica']","['aquell', 'sol', 'van', 'dia', 'pierd', 'espectacul', 'luc', 'mas', 'increibl', 'estanci', 'mayaland', 'disfrut', 'experient', 'unic']",4
"['cocina', 'tradicional', 'norte', 'mexico', 'cabrito', 'pastor', 'goatling', 'buen', 'servicio', 'aqui', 'entra', 'comida', 'mas', 'tradicional', 'monterrey', 'lugar', 'turistico', 'precios', 'ambiente', 'asequible', 'bonito', 'mexicana', 'ubicado', 'centro', 'monterrey']","['cocin', 'tradicional', 'nort', 'mexic', 'cabrit', 'pastor', 'goatling', 'buen', 'servici', 'aqui', 'entra', 'com', 'mas', 'tradicional', 'monterrey', 'lug', 'turist', 'preci', 'ambient', 'asequ', 'bonit', 'mexican', 'ubic', 'centr', 'monterrey']",4
"['portero', 'hermosas', 'camareras', 'dentro', 'encantara', 'pintoresco', 'restaurante', 'familiar', 'recomendamos', 'encarecidamente', 'mas']","['porter', 'herm', 'camarer', 'dentr', 'encant', 'pintoresc', 'restaur', 'famili', 'recomend', 'encarecid', 'mas']",5
